Time (s),Root Detector ID,Vehicle ID,Vehicle Type,Speed (m/s),Direction,CO2 Emission (mg)
124.0,42439990_42430347_420494981#2,veh_626,car_cautious,5.978853036165237,Down,4585.396468369054
124.0,42440951_42430375_1222356565#1,veh_137,truck_normal,13.698713968126999,Left,0.0
124.0,42445916_42437358_reverse_-1272613981#1,veh_1030,car_normal,12.860667602368652,Down,3799.9506281242107
124.0,42445916_42437358_reverse_-1272613981#1,veh_923,car_cautious,11.002016214269489,Down,2548.8716888558097
124.0,42445916_42437358_reverse_-1272613981#1,veh_1034,car_normal,11.08603591006641,Down,0.0
124.0,42446353_42440452_458180191#4,veh_192,truck_aggressive,9.962806117524325,Down,0.0
125.0,42430344_42428297_1117867038#2,veh_783,car_normal,25.409682751190278,Left,10962.851864671353
125.0,42430375_42440020_499172074#1,veh_139,bus_normal,0.0,Down,5286.111111111111
125.0,42435677_42445020_452322756#5,veh_41693,truck_cautious,4.740792192873626,Left,0.0
125.0,42435677_42445020_452322756#5,veh_614,car_cautious,0.0004175821940565158,Left,2624.6679424362824
125.0,42435684_42428308_194920158#15,veh_842,truck_cautious,0.0,Down,7380.555555555556
125.0,42436700_42446353_458180191#1,veh_177,car_cautious,12.506515505221277,Down,0.0
125.0,42437358_42445916_reverse_-1272613981#1,veh_1030,car_normal,12.116574997082374,Right,0.0
125.0,42437358_42445916_reverse_-1272613981#1,veh_923,car_cautious,10.539950204572916,Right,0.0
125.0,42437358_42445916_reverse_-1272613981#1,veh_1034,car_normal,12.030857196361021,Right,5162.940070532084
125.0,42439990_42430347_420494981#2,veh_626,car_cautious,7.264043718334287,Right,4529.92917520117
125.0,42440951_42430375_1222356565#1,veh_137,truck_normal,13.946187229352967,Left,20955.312417042016
125.0,42445916_42437358_reverse_-1272613981#1,veh_1030,car_normal,12.116574997082374,Down,0.0
125.0,42445916_42437358_reverse_-1272613981#1,veh_923,car_cautious,10.539950204572916,Down,0.0
125.0,42445916_42437358_reverse_-1272613981#1,veh_1034,car_normal,12.030857196361021,Down,5162.940070532084
125.0,42446353_42440452_458180191#4,veh_192,truck_aggressive,7.8808241762490265,Down,0.0
126.0,42430344_42428297_1117867038#2,veh_783,car_normal,24.62667722161159,Left,0.0
126.0,42430375_42440020_499172074#1,veh_139,bus_normal,0.0,Down,5286.111111111111
126.0,42435677_42445020_452322756#5,veh_41693,truck_cautious,3.078211094582877,Left,0.0
126.0,42435677_42445020_452322756#5,veh_614,car_cautious,0.0001613509979215737,Left,2624.7012763578264
126.0,42435684_42428308_194920158#15,veh_842,truck_cautious,0.0,Down,7380.555555555556
126.0,42437358_42445916_reverse_-1272613981#1,veh_1030,car_normal,11.693010224262274,Right,0.0
126.0,42437358_42445916_reverse_-1272613981#1,veh_923,car_cautious,10.5107635407404,Right,2048.222644130693
126.0,42437358_42445916_reverse_-1272613981#1,veh_1034,car_normal,11.757904558842265,Right,0.0
126.0,42439990_42430347_420494981#2,veh_626,car_cautious,9.08603715999052,Right,6409.132557146832
126.0,42445916_42437358_reverse_-1272613981#1,veh_1030,car_normal,11.693010224262274,Down,0.0
126.0,42445916_42437358_reverse_-1272613981#1,veh_923,car_cautious,10.5107635407404,Down,2048.222644130693
126.0,42445916_42437358_reverse_-1272613981#1,veh_1034,car_normal,11.757904558842265,Down,0.0
126.0,42446353_42440452_458180191#4,veh_177,car_cautious,12.470832305886388,Down,2111.480292144363
126.0,42446353_42440452_458180191#4,veh_192,truck_aggressive,6.053435189085841,Left,0.0
127.0,42430344_42428297_1117867038#2,veh_783,car_normal,20.12667722161159,Left,0.0
127.0,42430375_42440020_499172074#1,veh_139,bus_normal,0.0,Down,5286.111111111111
127.0,42435677_42445020_452322756#5,veh_41693,truck_cautious,0.8282110945828771,Left,0.0
127.0,42435677_42445020_452322756#5,veh_614,car_cautious,0.0,Down,2624.722222222222
127.0,42435684_42428308_194920158#15,veh_842,truck_cautious,0.0,Down,7380.555555555556
127.0,42437358_42445916_reverse_-1272613981#1,veh_1030,car_normal,12.936938225757352,Right,6454.774335514117
127.0,42437358_42445916_reverse_-1272613981#1,veh_923,car_cautious,11.496279998149067,Right,5123.8650525112125
127.0,42437358_42445916_reverse_-1272613981#1,veh_1034,car_normal,11.42894999925439,Right,0.0
127.0,42439990_42430347_420494981#2,veh_626,car_cautious,10.262694814391434,Right,5267.649211540622
127.0,42439996_42439994_167922071#1,veh_597,car_cautious,11.693510913331211,Down,3078.414435257134
127.0,42440452_42430361_46538335#2,veh_192,truck_aggressive,5.962870386107653,Left,9222.690701422549
127.0,42445916_42437358_reverse_-1272613981#1,veh_1030,car_normal,12.936938225757352,Down,6454.774335514117
127.0,42445916_42437358_reverse_-1272613981#1,veh_923,car_cautious,11.496279998149067,Down,5123.8650525112125
127.0,42445916_42437358_reverse_-1272613981#1,veh_1034,car_normal,11.42894999925439,Down,0.0
127.0,42446353_42440452_458180191#4,veh_177,car_cautious,12.486891102064938,Down,2280.8093666071786
128.0,42430344_42428297_1117867038#2,veh_783,car_normal,15.921377397077134,Left,0.0
128.0,42430375_42440020_499172074#1,veh_139,bus_normal,0.0,Down,5286.111111111111
128.0,42435677_42445020_452322756#5,veh_41693,truck_cautious,0.12260506329901091,Left,7270.215484659237
128.0,42435677_42445020_452322756#5,veh_614,car_cautious,0.0,Down,2624.722222222222
128.0,42435684_42428308_194920158#15,veh_842,truck_cautious,0.0,Down,7380.555555555556
128.0,42437358_42445916_reverse_-1272613981#1,veh_1030,car_normal,12.107361854473151,Right,0.0
128.0,42437358_42445916_reverse_-1272613981#1,veh_923,car_cautious,11.269716921548634,Right,1493.9169765813276
128.0,42437358_42445916_reverse_-1272613981#1,veh_1034,car_normal,12.179250393346146,Right,4590.884604227288
128.0,42439990_42430347_420494981#2,veh_626,car_cautious,11.459052326641977,Right,5742.204225065687
128.0,42439996_42439994_167922071#1,veh_597,car_cautious,11.317614320036173,Down,0.0
128.0,42440452_42430361_46538335#2,veh_192,truck_aggressive,6.908865030011921,Left,23591.167372890242
128.0,42445916_42437358_reverse_-1272613981#1,veh_1030,car_normal,12.107361854473151,Down,0.0
128.0,42445916_42437358_reverse_-1272613981#1,veh_923,car_cautious,11.269716921548634,Down,1493.9169765813276
128.0,42445916_42437358_reverse_-1272613981#1,veh_1034,car_normal,12.179250393346146,Down,4590.884604227288
128.0,42446353_42440452_458180191#4,veh_177,car_cautious,12.879427888896853,Down,3573.6110413475485
129.0,42430344_42428297_1117867038#2,veh_783,car_normal,11.421377397077134,Left,0.0
129.0,42430375_42440020_499172074#1,veh_139,bus_normal,0.0,Down,5286.111111111111
129.0,42435677_42445020_452322756#5,veh_41693,truck_cautious,0.09608517757495524,Left,7422.335133339678
129.0,42435677_42445020_452322756#5,veh_614,car_cautious,0.0,Down,2624.722222222222
129.0,42435684_42428308_194920158#15,veh_842,truck_cautious,0.0,Down,7380.555555555556
129.0,42437358_42445916_reverse_-1272613981#1,veh_1030,car_normal,12.398274151445388,Right,3162.901433622816
129.0,42437358_42445916_reverse_-1272613981#1,veh_923,car_cautious,10.612876498165816,Right,0.0
129.0,42437358_42445916_reverse_-1272613981#1,veh_1034,car_normal,10.27790890891007,Right,0.0
129.0,42439990_42430347_420494981#2,veh_626,car_cautious,13.244017473571002,Right,8445.420913853384
129.0,42439996_42439994_167922071#1,veh_597,car_cautious,11.98169010902211,Down,4271.110560312576
129.0,42440452_42430361_46538335#2,veh_192,truck_aggressive,8.333006271230817,Left,34764.25721466526
129.0,42445916_42437358_reverse_-1272613981#1,veh_1030,car_normal,12.398274151445388,Down,3162.901433622816
129.0,42445916_42437358_reverse_-1272613981#1,veh_923,car_cautious,10.612876498165816,Down,0.0
129.0,42445916_42437358_reverse_-1272613981#1,veh_1034,car_normal,10.27790890891007,Down,0.0
129.0,42446353_42440452_458180191#4,veh_177,car_cautious,12.557008225787968,Down,0.0
130.0,42430344_42428297_1117867038#2,veh_783,car_normal,6.9213773970771335,Left,0.0
130.0,42430375_42440020_499172074#1,veh_137,truck_normal,13.823658170868606,Left,17884.62950479695
130.0,42430375_42440020_499172074#1,veh_139,bus_normal,0.0,Down,5286.111111111111
130.0,42435677_42445020_452322756#5,veh_41693,truck_cautious,0.0017731276015425961,Left,7381.0902756438945
130.0,42435677_42445020_452322756#5,veh_614,car_cautious,0.0,Down,2624.722222222222
130.0,42435684_42428308_194920158#15,veh_842,truck_cautious,0.0,Down,7380.555555555556
130.0,42437358_42445916_reverse_-1272613981#1,veh_1030,car_normal,12.35415155820085,Right,2077.789113023323
130.0,42437358_42445916_reverse_-1272613981#1,veh_923,car_cautious,11.327185580830365,Right,4271.298263721262
130.0,42437358_42445916_reverse_-1272613981#1,veh_1034,car_normal,5.777908908910071,Right,0.0
130.0,42439990_42430347_420494981#2,veh_626,car_cautious,14.657309757005423,Right,7809.130969832413
130.0,42439996_42439994_167922071#1,veh_597,car_cautious,11.158888200767487,Down,0.0
130.0,42440452_42430361_46538335#2,veh_192,truck_aggressive,9.505541504244148,Left,33916.48743656527
130.0,42445916_42437358_reverse_-1272613981#1,veh_1030,car_normal,12.35415155820085,Down,2077.789113023323
130.0,42445916_42437358_reverse_-1272613981#1,veh_923,car_cautious,11.327185580830365,Down,4271.298263721262
130.0,42445916_42437358_reverse_-1272613981#1,veh_1034,car_normal,5.777908908910071,Down,0.0
130.0,42446353_42440452_458180191#4,veh_177,car_cautious,12.59229316335225,Down,2351.4330485859405
131.0,42430344_42428297_1117867038#2,veh_783,car_normal,2.4213773970771335,Left,0.0
131.0,42430375_42440020_499172074#1,veh_137,truck_normal,14.110840380555913,Left,22216.93346965098
131.0,42430375_42440020_499172074#1,veh_139,bus_normal,0.0,Down,5286.111111111111
131.0,42435677_42445020_452322756#5,veh_41693,truck_cautious,0.00018703702799493678,Left,7380.646049100117
131.0,42435677_42445020_452322756#5,veh_614,car_cautious,0.0,Down,2624.722222222222
131.0,42435684_42428308_194920158#15,veh_842,truck_cautious,0.0,Down,7380.555555555556
131.0,42437358_42445916_reverse_-1272613981#1,veh_1030,car_normal,12.329667983553394,Right,2139.6218155035017
131.0,42437358_42445916_reverse_-1272613981#1,veh_923,car_cautious,11.16820422303611,Right,1691.945569549563
131.0,42439990_42430347_420494981#2,veh_626,car_cautious,15.71177421765402,Right,6842.566294496711
131.0,42439996_42439994_167922071#1,veh_597,car_cautious,11.39785679965787,Down,2875.6383345795625
131.0,42440452_42430361_46538335#2,veh_192,truck_aggressive,10.664692051089196,Left,36871.83368932844
131.0,42445916_42437358_reverse_-1272613981#1,veh_1030,car_normal,12.329667983553394,Down,2139.6218155035017
131.0,42445916_42437358_reverse_-1272613981#1,veh_923,car_cautious,11.16820422303611,Down,1691.945569549563
131.0,42446353_42440452_458180191#4,veh_177,car_cautious,12.920141177699506,Down,3362.877760558944
132.0,42430344_42428297_1117867038#2,veh_783,car_normal,0.2748477004286576,Left,2435.868544202932
132.0,42430375_42440020_499172074#1,veh_137,truck_normal,13.739057231779174,Left,0.0
132.0,42430375_42440020_499172074#1,veh_139,bus_normal,0.0,Down,5286.111111111111
132.0,42435677_42445020_452322756#5,veh_41693,truck_cautious,0.0,Down,7380.555555555556
132.0,42435677_42445020_452322756#5,veh_614,car_cautious,0.0,Down,2624.722222222222
132.0,42435684_42428308_194920158#15,veh_842,truck_cautious,0.0,Down,7380.555555555556
132.0,42437358_42445916_reverse_-1272613981#1,veh_1030,car_normal,12.554176071216373,Right,2967.7281365518807
132.0,42437358_42445916_reverse_-1272613981#1,veh_923,car_cautious,10.642265769827455,Right,0.0
132.0,42439990_42430347_420494981#2,veh_626,car_cautious,17.70560401186347,Right,11990.348596469303
132.0,42439996_42439994_167922071#1,veh_597,car_cautious,7.744752424094314,Down,0.0
132.0,42440452_42430361_46538335#2,veh_192,truck_aggressive,11.494415285489348,Left,31723.561092641812
132.0,42445916_42437358_reverse_-1272613981#1,veh_1030,car_normal,12.554176071216373,Down,2967.7281365518807
132.0,42445916_42437358_reverse_-1272613981#1,veh_923,car_cautious,10.642265769827455,Down,0.0
133.0,42430344_42428297_1117867038#2,veh_783,car_normal,0.16572806588332478,Left,2598.720667660066
133.0,42430375_42440020_499172074#1,veh_137,truck_normal,13.849158603922428,Left,17121.427848247295
133.0,42430375_42440020_499172074#1,veh_139,bus_normal,0.0,Down,5286.111111111111
133.0,42435677_42445020_452322756#5,veh_41693,truck_cautious,0.0,Down,7380.555555555556
133.0,42435677_42445020_452322756#5,veh_614,car_cautious,0.0,Down,2624.722222222222
133.0,42435684_42428308_194920158#15,veh_842,truck_cautious,0.0,Down,7380.555555555556
133.0,42437358_42445916_reverse_-1272613981#1,veh_1030,car_normal,12.205524712661303,Right,0.0
133.0,42437358_42445916_reverse_-1272613981#1,veh_923,car_cautious,10.843728793344736,Right,2710.2571843552923
133.0,42439990_42430347_420494981#2,veh_626,car_cautious,19.22406363757327,Right,10640.59366044145
133.0,42440452_42430361_46538335#2,veh_192,truck_aggressive,12.679085228550074,Left,43078.25416816284
133.0,42440452_42440153_1352944235#1,veh_177,car_cautious,12.980462311134279,Down,4775.389774169196
133.0,42440453_42440452_569345535#0,veh_1499,car_normal,12.345456591386617,Unknown,0.0
133.0,42445916_42437358_reverse_-1272613981#1,veh_1030,car_normal,12.205524712661303,Down,0.0
133.0,42445916_42437358_reverse_-1272613981#1,veh_923,car_cautious,10.843728793344736,Down,2710.2571843552923
134.0,42430344_42428297_1117867038#2,veh_783,car_normal,0.026773536823667073,Left,2620.2842235792477
134.0,42430375_42440020_499172074#1,veh_137,truck_normal,13.951757334955932,Left,16987.84657595058
134.0,42430375_42440020_499172074#1,veh_139,bus_normal,0.0,Down,5286.111111111111
134.0,42435677_42445020_452322756#5,veh_41693,truck_cautious,0.0,Down,7380.555555555556
134.0,42435677_42445020_452322756#5,veh_614,car_cautious,0.0,Down,2624.722222222222
134.0,42435684_42428308_194920158#15,veh_842,truck_cautious,0.0,Down,7380.555555555556
134.0,42437358_42445916_reverse_-1272613981#1,veh_1030,car_normal,11.78611773713494,Right,0.0
134.0,42437358_42445916_reverse_-1272613981#1,veh_923,car_cautious,10.802173777825475,Right,2022.1235713438687
134.0,42439990_42430347_420494981#2,veh_626,car_cautious,20.446224143411964,Right,9767.188713048621
134.0,42439994_42428303_452322757#1,veh_597,car_cautious,5.795903529673815,Left,0.0
134.0,42440452_42430361_46538335#2,veh_192,truck_aggressive,13.170519673684895,Left,26515.821154977166
134.0,42440452_42440153_1352944235#1,veh_177,car_cautious,12.931265639477013,Down,2093.7192325918313
134.0,42440453_42440452_569345535#0,veh_1499,car_normal,12.7802252042557,Left,3697.0400264516766
134.0,42445916_42437358_reverse_-1272613981#1,veh_1030,car_normal,11.78611773713494,Down,0.0
134.0,42445916_42437358_reverse_-1272613981#1,veh_923,car_cautious,10.802173777825475,Down,2022.1235713438687
135.0,42430344_42428297_1117867038#2,veh_783,car_normal,0.0184608214380036,Left,2622.2896041452636
135.0,42430375_42440020_499172074#1,veh_137,truck_normal,14.133565470055641,Left,19313.50275490632
135.0,42430375_42440020_499172074#1,veh_139,bus_normal,0.0,Down,5286.111111111111
135.0,42435677_42445020_452322756#5,veh_41693,truck_cautious,0.0,Down,7380.555555555556
135.0,42435677_42445020_452322756#5,veh_614,car_cautious,0.0,Down,2624.722222222222
135.0,42435684_42428308_194920158#15,veh_842,truck_cautious,0.0,Down,7380.555555555556
135.0,42437358_42445916_reverse_-1272613981#1,veh_1030,car_normal,12.902961333212463,Right,6013.84170793048
135.0,42437358_42445916_reverse_-1272613981#1,veh_923,car_cautious,10.736220833461076,Right,1951.9648511933722
135.0,42439990_42430347_420494981#2,veh_626,car_cautious,22.02366541400552,Right,12630.560833648853
135.0,42439994_42428303_452322757#1,veh_597,car_cautious,7.225246489476413,Left,4789.046612994116
135.0,42440452_42430361_46538335#2,veh_192,truck_aggressive,12.829263953259499,Left,0.0
135.0,42440452_42440153_1352944235#1,veh_177,car_cautious,13.036013328265934,Down,2623.24831195236
135.0,42440453_42440452_569345535#0,veh_1499,car_normal,12.161542971197784,Left,0.0
135.0,42445916_42437358_reverse_-1272613981#1,veh_1030,car_normal,12.902961333212463,Down,6013.84170793048
135.0,42445916_42437358_reverse_-1272613981#1,veh_923,car_cautious,10.736220833461076,Down,1951.9648511933722
136.0,42430329_42430333_448686048#0,veh_1526,car_cautious,21.565576597314323,Unknown,12835.74008833644
136.0,42430344_42428297_1117867038#2,veh_783,car_normal,1.9036203575631419,Left,3341.609795955603
136.0,42430375_42440020_499172074#1,veh_137,truck_normal,13.97007859781474,Left,9694.027316383794
136.0,42430375_42440020_499172074#1,veh_139,bus_normal,0.9443944846861996,Left,7434.071908548327
136.0,42435677_42445020_452322756#5,veh_41693,truck_cautious,0.0,Down,7380.555555555556
136.0,42435677_42445020_452322756#5,veh_614,car_cautious,1.7736191993020476,Left,3239.2747395835163
136.0,42435684_42428308_194920158#15,veh_842,truck_cautious,0.903612369261682,Left,9425.470790097164
136.0,42437358_42445916_reverse_-1272613981#1,veh_1030,car_normal,12.569455614220372,Right,0.0
136.0,42437358_42445916_reverse_-1272613981#1,veh_923,car_cautious,10.886912926665783,Right,2570.2078794125377
136.0,42439990_42430347_420494981#2,veh_626,car_cautious,23.483877116423102,Right,12845.538491566282
